unique_subj_id,modalities
dADNI_s00854,t1w
dADNI_s00855,t1w
dADNI_s00856,t1w
dADNI_s00857,t1w
dADNI_s00858,t1w
dADNI_s00859,t1w
dADNI_s00860,t1w
dADNI_s00861,t1w
dADNI_s00862,t1w
dADNI_s00863,t1w
dADNI_s00864,t1w
dADNI_s00865,t1w_flair_dti_bold
dADNI_s00866,t1w_flair_dti_bold
dADNI_s00867,t1w
dADNI_s00868,t1w
dADNI_s00869,t1w
dADNI_s00870,t1w
dADNI_s00871,t1w
dADNI_s00872,t1w
dADNI_s00873,t1w
dADNI_s00874,t1w_flair
dADNI_s00875,t1w
dADNI_s00876,t1w
dADNI_s00877,t1w
dADNI_s00878,t1w
dADNI_s00879,t1w
dADNI_s00880,t1w
dADNI_s00881,t1w
dADNI_s00882,t1w
dADNI_s00883,t1w_flair
dADNI_s00884,t1w_flair
dADNI_s00885,t1w_flair_dti_bold
dADNI_s00886,t1w_flair_dti_bold
dADNI_s00887,t1w_flair
dADNI_s00888,t1w_flair_dti_bold
dADNI_s00889,t1w_flair
dADNI_s00890,t1w_flair_dti_bold
dADNI_s00891,t1w_flair
dADNI_s00892,t1w_flair
dADNI_s00893,t1w_flair_dti_bold
dADNI_s00894,t1w_flair_dti_bold
dADNI_s00895,t1w_flair
dADNI_s00896,t1w_flair
dADNI_s00897,t1w_flair
dADNI_s00898,t1w
dADNI_s00899,t1w_flair_dti_bold
dADNI_s00900,t1w_flair_dti_bold
dADNI_s00901,t1w
dADNI_s00902,t1w
dADNI_s00903,t1w_flair_dti_bold
dADNI_s00904,t1w
dADNI_s00905,t1w
dADNI_s00906,t1w_flair_dti_bold
dADNI_s00907,t1w
dADNI_s00908,t1w
dADNI_s00909,t1w
dADNI_s00910,t1w_flair
dADNI_s00911,t1w_flair
dADNI_s00912,t1w_flair_dti_bold
dADNI_s00913,t1w_flair_dti_bold
dADNI_s00914,t1w_flair
dADNI_s00915,t1w_flair
dADNI_s00916,t1w_flair
dADNI_s00917,t1w_flair_dti_bold
dADNI_s00918,t1w_flair
dADNI_s00919,t1w_flair_dti_bold
dADNI_s00920,t1w_flair_dti_bold
dADNI_s00921,t1w_flair
dADNI_s00922,t1w_flair
dADNI_s00923,t1w_flair
dADNI_s00924,t1w_flair
dADNI_s00925,t1w_flair_dti_bold
dADNI_s00926,t1w_flair_dti_bold
dADNI_s00927,t1w_flair_dti_bold
dADNI_s00928,t1w_flair_dti_bold
dADNI_s00929,t1w_flair
dADNI_s00930,t1w_flair
dADNI_s00931,t1w_flair
dADNI_s00932,t1w_flair
dADNI_s00933,t1w_flair
dADNI_s00934,t1w_flair_dti_bold
dADNI_s00935,t1w_flair_dti_bold
dADNI_s00936,t1w
dADNI_s00937,t1w
dADNI_s00938,t1w
dADNI_s00939,t1w_flair
dADNI_s00940,t1w_flair
dADNI_s00941,t1w_flair
dADNI_s00942,t1w_flair
dADNI_s00943,t1w_flair
dADNI_s00944,t1w_flair
dADNI_s00945,t1w_flair
dADNI_s00946,t1w_flair
dADNI_s00947,t1w_flair
dADNI_s00948,t1w_flair
dADNI_s00949,t1w_flair
dADNI_s00950,t1w_flair
dADNI_s00951,t1w_flair
dADNI_s00952,t1w_flair
dADNI_s00953,t1w_flair
dADNI_s00954,t1w_flair
dADNI_s00955,t1w_flair
dADNI_s00956,t1w_flair
dADNI_s00957,t1w_flair
dADNI_s00958,t1w_flair
dADNI_s00959,t1w_flair
dADNI_s00960,t1w_flair
dADNI_s00961,t1w_flair
dADNI_s00962,t1w_flair
dADNI_s00963,t1w_flair
dADNI_s00964,t1w_flair
dADNI_s00965,t1w_flair
dADNI_s00966,t1w_flair
dADNI_s00967,t1w_flair
dADNI_s00968,t1w_flair
dADNI_s00969,t1w_flair
dADNI_s00970,t1w_flair
dADNI_s00971,t1w_flair
dADNI_s00972,t1w
dADNI_s00973,t1w
dADNI_s00974,t1w
dADNI_s00975,t1w
dADNI_s00976,t1w
dADNI_s00977,t1w
dADNI_s00978,t1w_flair
dADNI_s00979,t1w
dADNI_s00980,t1w
dADNI_s00981,t1w_flair
dADNI_s00982,t1w_flair
dADNI_s00983,t1w_flair
dADNI_s00984,t1w_flair_dti_bold
dADNI_s00985,t1w_flair
dADNI_s00986,t1w_flair
dADNI_s00987,t1w_flair
dADNI_s00988,t1w_flair_dti_bold
dADNI_s00989,t1w_flair
dADNI_s00990,t1w_flair
dADNI_s00991,t1w_flair
dADNI_s00992,t1w_flair
dADNI_s00993,t1w_flair
dADNI_s00994,t1w_flair
dADNI_s00995,t1w_flair_dti_bold
dADNI_s00996,t1w_flair
dADNI_s00997,t1w_flair
dADNI_s00998,t1w_flair
dADNI_s00999,t1w_flair
dADNI_s01000,t1w_flair
dADNI_s01001,t1w_flair
dADNI_s01002,t1w_flair
dADNI_s01003,t1w_flair
dADNI_s01004,t1w_flair_dti
dADNI_s01005,t1w_flair
dADNI_s01006,t1w_flair
dADNI_s01007,t1w_flair
dADNI_s01008,t1w_flair
dADNI_s01009,t1w_flair
dADNI_s01010,t1w_flair
dADNI_s01011,t1w_flair
dADNI_s01012,t1w_flair
dADNI_s01013,t1w_flair
dADNI_s01014,t1w
dADNI_s01015,t1w
dADNI_s01016,t1w
dADNI_s01017,t1w
dADNI_s01018,t1w
dADNI_s01019,t1w
dADNI_s01020,t1w
dADNI_s01021,t1w
dADNI_s01022,t1w
dADNI_s01023,t1w
dADNI_s01024,t1w
dADNI_s01025,t1w
dADNI_s01026,t1w_flair
dADNI_s01027,t1w_flair_dti_bold
dADNI_s01028,t1w_flair
dADNI_s01029,t1w_flair
dADNI_s01030,t1w_flair
dADNI_s01031,t1w_flair_dti_bold
dADNI_s01032,t1w_flair
dADNI_s01033,t1w_flair_dti_bold
dADNI_s01034,t1w_flair
dADNI_s01035,t1w_flair
dADNI_s01036,t1w_flair
dADNI_s01037,t1w_flair_dti_bold
dADNI_s01038,t1w_flair
dADNI_s01039,t1w
dADNI_s01040,t1w
dADNI_s01041,t1w
dADNI_s01042,t1w
dADNI_s01043,t1w
dADNI_s01044,t1w
dADNI_s01045,t1w
dADNI_s01046,t1w
dADNI_s01047,t1w
dADNI_s01048,t1w
dADNI_s01049,t1w
dADNI_s01050,t1w
dADNI_s01051,t1w
dADNI_s01052,t1w
dADNI_s01053,t1w
dADNI_s01054,t1w
dADNI_s01055,t1w
dADNI_s01056,t1w
dADNI_s01057,t1w
dADNI_s01058,t1w_flair_dti_bold
dADNI_s01059,t1w_flair_dti
dADNI_s01060,t1w_flair_dti_bold
dADNI_s01061,t1w_flair_dti
dADNI_s01062,t1w_flair_dti
dADNI_s01063,t1w_flair_dti
dADNI_s01064,t1w_flair_dti_bold
dADNI_s01065,t1w_flair_dti
dADNI_s01066,t1w_flair_dti
dADNI_s01067,t1w_flair_dti
dADNI_s01068,t1w_flair_dti_bold
dADNI_s01069,t1w_flair_dti
dADNI_s01070,t1w
dADNI_s01071,t1w
dADNI_s01072,t1w
dADNI_s01073,t1w
dADNI_s01074,t1w
dADNI_s01075,t1w_flair_dti
dADNI_s01076,t1w_flair_dti
dADNI_s01077,t1w_flair_dti
dADNI_s01078,t1w_flair_dti
dADNI_s01079,t1w_flair_dti_bold
dADNI_s01080,t1w_flair_dti
dADNI_s01081,t1w_flair_dti
dADNI_s01082,t1w_flair_dti
dADNI_s01083,t1w_flair_dti_bold
dADNI_s01084,t1w_flair_dti_bold
dADNI_s01085,t1w
dADNI_s01086,t1w
dADNI_s01087,t1w
dADNI_s01088,t1w
dADNI_s01089,t1w
dADNI_s01090,t1w
dADNI_s01091,t1w
dADNI_s01092,t1w
dADNI_s01093,t1w
dADNI_s01094,t1w
dADNI_s01095,t1w
dADNI_s01096,t1w
dADNI_s01097,t1w
dADNI_s01098,t1w
dADNI_s01099,t1w
dADNI_s01100,t1w
dADNI_s01101,t1w
dADNI_s01102,t1w_flair
dADNI_s01103,t1w_flair
dADNI_s01104,t1w_flair_dti_bold
dADNI_s01105,t1w_flair
dADNI_s01106,t1w_flair_dti_bold
dADNI_s01107,t1w_flair_dti
dADNI_s01108,t1w_flair
dADNI_s01109,t1w_flair
dADNI_s01110,t1w_flair_dti
dADNI_s01111,t1w_flair_dti
dADNI_s01112,t1w_flair
dADNI_s01113,t1w_flair
dADNI_s01114,t1w_flair_dti
dADNI_s01115,t1w_flair_dti
dADNI_s01116,t1w_flair
dADNI_s01117,t1w
dADNI_s01118,t1w
dADNI_s01119,t1w
dADNI_s01120,t1w
dADNI_s01121,t1w_flair
dADNI_s01122,t1w
dADNI_s01123,t1w_flair_bold
dADNI_s01124,t1w
dADNI_s01125,t1w
dADNI_s01126,t1w
dADNI_s01127,t1w
dADNI_s01128,t1w
dADNI_s01129,t1w
dADNI_s01130,t1w
dADNI_s01131,t1w_flair_bold
dADNI_s01132,t1w_flair_bold
dADNI_s01133,t1w_flair_bold
dADNI_s01134,t1w_flair_bold
dADNI_s01135,t1w_flair_bold
dADNI_s01136,t1w_flair_bold
dADNI_s01137,t1w_flair_bold
dADNI_s01138,t1w_flair_bold
dADNI_s01139,t1w_flair_bold
dADNI_s01140,t1w
dADNI_s01141,t1w
dADNI_s01142,t1w
dADNI_s01143,t1w
dADNI_s01144,t1w
dADNI_s01145,t1w
dADNI_s01146,t1w
dADNI_s01147,t1w
dADNI_s01148,t1w
dADNI_s01149,t1w
dADNI_s01150,t1w
dADNI_s01151,t1w_flair_dti
dADNI_s01152,t1w_flair_dti
dADNI_s01153,t1w_flair_dti
dADNI_s01154,t1w_flair_dti
dADNI_s01155,t1w_flair_dti_bold
dADNI_s01156,t1w_flair_dti
dADNI_s01157,t1w_flair_dti
dADNI_s01158,t1w_flair_dti
dADNI_s01159,t1w_flair_dti
dADNI_s01160,t1w
dADNI_s01161,t1w_flair
dADNI_s01162,t1w
dADNI_s01163,t1w
dADNI_s01164,t1w
dADNI_s01165,t1w
dADNI_s01166,t1w_flair_dti_bold
dADNI_s01167,t1w
dADNI_s01168,t1w
dADNI_s01169,t1w
dADNI_s01170,t1w
dADNI_s01171,t1w
dADNI_s01172,t1w
dADNI_s01173,t1w_flair_dti_bold
dADNI_s01174,t1w_flair
dADNI_s01175,t1w_flair_dti_bold
dADNI_s01176,t1w_flair_dti_bold
dADNI_s01177,t1w_flair_dti_bold
dADNI_s01178,t1w
dADNI_s01179,t1w
dADNI_s01180,t1w
dADNI_s01181,t1w_flair_dti_bold
dADNI_s01182,t1w
dADNI_s01183,t1w
dADNI_s01184,t1w
dADNI_s01185,t1w
dADNI_s01186,t1w
dADNI_s01187,t1w
dADNI_s01188,t1w
dADNI_s01189,t1w
dADNI_s01190,t1w
dADNI_s01191,t1w
dADNI_s01192,t1w
dADNI_s01193,t1w
dADNI_s01194,t1w
dADNI_s01195,t1w_flair
dADNI_s01196,t1w_flair_dti_bold
dADNI_s01197,t1w_flair
dADNI_s01198,t1w_flair
dADNI_s01199,t1w_flair
dADNI_s01200,t1w_flair
dADNI_s01201,t1w_flair_dti_bold
dADNI_s01202,t1w_flair
dADNI_s01203,t1w_flair_dti_bold
dADNI_s01204,t1w_flair_dti_bold
dADNI_s01205,t1w_flair
dADNI_s01206,t1w_flair_dti_bold
dADNI_s01207,t1w_flair
dADNI_s01208,t1w
dADNI_s01209,t1w
dADNI_s01210,t1w_flair
dADNI_s01211,t1w
dADNI_s01212,t1w
dADNI_s01213,t1w
dADNI_s01214,t1w
dADNI_s01215,t1w
dADNI_s01216,t1w
dADNI_s01217,t1w
dADNI_s01218,t1w_flair
dADNI_s01219,t1w
dADNI_s01220,t1w_flair
dADNI_s01221,t1w_flair
dADNI_s01222,t1w_flair
dADNI_s01223,t1w_flair
dADNI_s01224,t1w_flair
dADNI_s01225,t1w_flair
dADNI_s01226,t1w_flair
dADNI_s01227,t1w_flair
dADNI_s01228,t1w_flair
dADNI_s01229,t1w_flair
dADNI_s01230,t1w_flair
dADNI_s01231,t1w
dADNI_s01232,t1w
dADNI_s01233,t1w_flair_dti_bold
dADNI_s01234,t1w
dADNI_s01235,t1w_flair_dti_bold
dADNI_s01236,t1w
dADNI_s01237,t1w
dADNI_s01238,t1w
dADNI_s01239,t1w
dADNI_s01240,t1w
dADNI_s01241,t1w
dADNI_s01242,t1w
dADNI_s01243,t1w_flair_dti
dADNI_s01244,t1w_flair_dti
dADNI_s01245,t1w_flair_dti
dADNI_s01246,t1w_flair_dti
dADNI_s01247,t1w_flair_dti
dADNI_s01248,t1w_flair_dti_bold
dADNI_s01249,t1w_flair_dti_bold
dADNI_s01250,t1w_flair_dti
dADNI_s01251,t1w_flair_dti
dADNI_s01252,t1w_flair_dti
dADNI_s01253,t1w_flair_dti
dADNI_s01254,t1w_flair_dti_bold
dADNI_s01255,t1w_flair_dti_bold
dADNI_s01256,t1w_flair_dti_bold
dADNI_s01257,t1w_flair_dti_bold
dADNI_s01258,t1w
dADNI_s01259,t1w_flair_dti_bold
dADNI_s01260,t1w
dADNI_s01261,t1w
dADNI_s01262,t1w
dADNI_s01263,t1w
dADNI_s01264,t1w
dADNI_s01265,t1w
dADNI_s01266,t1w
dADNI_s01267,t1w
dADNI_s01268,t1w
dADNI_s01269,t1w
dADNI_s01270,t1w
dADNI_s01271,t1w
dADNI_s01272,t1w
dADNI_s01273,t1w
dADNI_s01274,t1w_flair_dti_bold
dADNI_s01275,t1w_flair_dti
dADNI_s01276,t1w_flair_dti_bold
dADNI_s01277,t1w_flair_dti_bold
dADNI_s01278,t1w_flair_dti_bold
dADNI_s01279,t1w_flair_dti_bold
dADNI_s01280,t1w_flair_dti_bold
dADNI_s01281,t1w_flair_dti
dADNI_s01282,t1w_flair_dti_bold
dADNI_s01283,t1w_flair_dti
dADNI_s01284,t1w_flair_dti_bold
dADNI_s01285,t1w_flair_dti
dADNI_s01286,t1w_flair_dti_bold
dADNI_s01287,t1w_flair_dti_bold
dADNI_s01288,t1w_flair_dti_bold
dADNI_s01289,t1w_flair_dti
dADNI_s01290,t1w_flair_dti
dADNI_s01291,t1w_flair_dti
dADNI_s01292,t1w_flair_dti
dADNI_s01293,t1w_flair_dti
dADNI_s01294,t1w_flair_dti
dADNI_s01295,t1w_flair_dti_bold
dADNI_s01296,t1w_flair_dti_bold
dADNI_s01297,t1w_flair_dti_bold
dADNI_s01298,t1w_flair_dti_bold
dADNI_s01299,t1w_flair_dti_bold
dADNI_s01300,t1w
dADNI_s01301,t1w
dADNI_s01302,t1w
dADNI_s01303,t1w_flair_dti
dADNI_s01304,t1w
dADNI_s01305,t1w
dADNI_s01306,t1w
dADNI_s01307,t1w
dADNI_s01308,t1w
dADNI_s01309,t1w
dADNI_s01310,t1w
dADNI_s01311,t1w
dADNI_s01312,t1w
dADNI_s01313,t1w_flair_dti
dADNI_s01314,t1w
dADNI_s01315,t1w
dADNI_s01316,t1w
dADNI_s01317,t1w
dADNI_s01318,t1w
dADNI_s01319,t1w
dADNI_s01320,t1w
dADNI_s01321,t1w
dADNI_s01322,t1w
dADNI_s01323,t1w
dADNI_s01324,t1w
dADNI_s01325,t1w
dADNI_s01326,t1w
dADNI_s01327,t1w
dADNI_s01328,t1w
dADNI_s01329,t1w
dADNI_s01330,t1w
dADNI_s01331,t1w
dADNI_s01332,t1w
dADNI_s01333,t1w
dADNI_s01334,t1w
dADNI_s01335,t1w
dADNI_s01336,t1w_flair_dti
dADNI_s01337,t1w_flair
dADNI_s01338,t1w_flair
dADNI_s01339,t1w_flair_dti
dADNI_s01340,t1w_flair
dADNI_s01341,t1w_flair
dADNI_s01342,t1w_flair_dti
dADNI_s01343,t1w_flair_dti
dADNI_s01344,t1w_flair
dADNI_s01345,t1w_flair_dti
dADNI_s01346,t1w_flair
dADNI_s01347,t1w_flair
dADNI_s01348,t1w_flair
dADNI_s01349,t1w_flair
dADNI_s01350,t1w_flair
dADNI_s01351,t1w_flair_dti
dADNI_s01352,t1w_flair
dADNI_s01353,t1w_flair
dADNI_s01354,t1w_flair
dADNI_s01355,t1w_flair
dADNI_s01356,t1w_flair_dti_bold
dADNI_s01357,t1w_flair
dADNI_s01358,t1w_flair
dADNI_s01359,t1w_flair
dADNI_s01360,t1w_flair_dti
dADNI_s01361,t1w_flair
dADNI_s01362,t1w_flair_dti_bold
dADNI_s01363,t1w
dADNI_s01364,t1w
dADNI_s01365,t1w_flair_dti_bold
dADNI_s01366,t1w_flair_dti
dADNI_s01367,t1w_flair_dti
dADNI_s01368,t1w_flair_bold
dADNI_s01369,t1w_flair_dti_bold
dADNI_s01370,t1w_flair_dti_bold
dADNI_s01371,t1w_flair_dti_bold
dADNI_s01372,t1w_flair_dti_bold
dADNI_s01373,t1w_flair_dti_bold
dADNI_s01374,t1w
dADNI_s01375,t1w
dADNI_s01376,t1w
dADNI_s01377,t1w
dADNI_s01378,t1w
dADNI_s01379,t1w
dADNI_s01380,t1w
dADNI_s01381,t1w
dADNI_s01382,t1w
dADNI_s01383,t1w
dADNI_s01384,t1w_flair_bold
dADNI_s01385,t1w
dADNI_s01386,t1w
dADNI_s01387,t1w
dADNI_s01388,t1w
dADNI_s01389,t1w_flair_bold
dADNI_s01390,t1w_flair_bold
dADNI_s01391,t1w_flair_bold
dADNI_s01392,t1w_flair_bold
dADNI_s01393,t1w_flair_bold
dADNI_s01394,t1w_flair_bold
dADNI_s01395,t1w_flair_bold
dADNI_s01396,t1w_flair_bold
dADNI_s01397,t1w_flair_bold
dADNI_s01398,t1w_flair_bold
dADNI_s01399,t1w_flair_bold
dADNI_s01400,t1w_flair_bold
dADNI_s01401,t1w_flair_bold
dADNI_s01402,t1w_flair_bold
dADNI_s01403,t1w_flair_bold
dADNI_s01404,t1w_flair_bold
dADNI_s01405,t1w_flair_bold
dADNI_s01406,t1w_flair_bold
dADNI_s01407,t1w_flair_bold
dADNI_s01408,t1w_flair_bold
dADNI_s01409,t1w_flair_bold
dADNI_s01410,t1w_flair_bold
dADNI_s01411,t1w_flair_bold
dADNI_s01412,t1w_flair_bold
dADNI_s01413,t1w_flair_bold
dADNI_s01414,t1w_flair_bold
dADNI_s01415,t1w_flair_bold
dADNI_s01416,t1w_flair_bold
dADNI_s01417,t1w_flair_bold
dADNI_s01418,t1w_flair_dti
dADNI_s01419,t1w
dADNI_s01420,t1w_flair
dADNI_s01421,t1w
dADNI_s01422,t1w
dADNI_s01423,t1w
dADNI_s01424,t1w
dADNI_s01425,t1w
dADNI_s01426,t1w
dADNI_s01427,t1w_flair_bold
dADNI_s01428,t1w_flair_bold
dADNI_s01429,t1w
dADNI_s01430,t1w
dADNI_s01431,t1w
dADNI_s01432,t1w
dADNI_s01433,t1w
dADNI_s01434,t1w
dADNI_s01435,t1w
dADNI_s01436,t1w
dADNI_s01437,t1w
dADNI_s01438,t1w
dADNI_s01439,t1w
dADNI_s01440,t1w
dADNI_s01441,t1w
dADNI_s01442,t1w
dADNI_s01443,t1w
dADNI_s01444,t1w_flair_dti
dADNI_s01445,t1w_flair
dADNI_s01446,t1w_flair_dti
dADNI_s01447,t1w_flair
dADNI_s01448,t1w_flair_dti
dADNI_s01449,t1w_flair_dti
dADNI_s01450,t1w_flair
dADNI_s01451,t1w_flair_dti
dADNI_s01452,t1w_flair
dADNI_s01453,t1w_flair
dADNI_s01454,t1w_flair
dADNI_s01455,t1w_flair_dti
dADNI_s01456,t1w_flair_dti
dADNI_s01457,t1w_flair
dADNI_s01458,t1w_flair
dADNI_s01459,t1w_flair_dti
dADNI_s01460,t1w_flair
dADNI_s01461,t1w_flair
dADNI_s01462,t1w
dADNI_s01463,t1w
dADNI_s01464,t1w
dADNI_s01465,t1w_flair_bold
dADNI_s01466,t1w
dADNI_s01467,t1w
dADNI_s01468,t1w
dADNI_s01469,t1w
dADNI_s01470,t1w
dADNI_s01471,t1w
dADNI_s01472,t1w
dADNI_s01473,t1w
dADNI_s01474,t1w
dADNI_s01475,t1w
dADNI_s01476,t1w
dADNI_s01477,t1w
dADNI_s01478,t1w_flair_bold
dADNI_s01479,t1w_flair_bold
dADNI_s01480,t1w_flair_bold
dADNI_s01481,t1w_flair_bold
dADNI_s01482,t1w
dADNI_s01483,t1w
dADNI_s01484,t1w_flair
dADNI_s01485,t1w
dADNI_s01486,t1w
dADNI_s01487,t1w
dADNI_s01488,t1w
dADNI_s01489,t1w
dADNI_s01490,t1w
dADNI_s01491,t1w_flair
dADNI_s01492,t1w
dADNI_s01493,t1w
dADNI_s01494,t1w
dADNI_s01495,t1w
dADNI_s01496,t1w
dADNI_s01497,t1w
dADNI_s01498,t1w
dADNI_s01499,t1w_flair
dADNI_s01500,t1w
dADNI_s01501,t1w_flair
dADNI_s01502,t1w
dADNI_s01503,t1w_flair
dADNI_s01504,t1w
dADNI_s01505,t1w_flair
dADNI_s01506,t1w_flair
dADNI_s01507,t1w_flair
dADNI_s01508,t1w_flair
dADNI_s01509,t1w_flair_dti
dADNI_s01510,t1w_flair_dti
dADNI_s01511,t1w_flair_dti
dADNI_s01512,t1w_flair_dti
dADNI_s01513,t1w_flair_dti
dADNI_s01514,t1w_flair
dADNI_s01515,t1w_flair
dADNI_s01516,t1w_flair
dADNI_s01517,t1w_flair_dti
dADNI_s01518,t1w_flair
dADNI_s01519,t1w_flair
dADNI_s01520,t1w_flair
dADNI_s01521,t1w_flair
dADNI_s01522,t1w_flair
dADNI_s01523,t1w_flair
dADNI_s01524,t1w_flair
dADNI_s01525,t1w_flair_dti
dADNI_s01526,t1w
dADNI_s01527,t1w
dADNI_s01528,t1w
dADNI_s01529,t1w_flair_dti_bold
dADNI_s01530,t1w
dADNI_s01531,t1w
dADNI_s01532,t1w
dADNI_s01533,t1w
dADNI_s01534,t1w
dADNI_s01535,t1w_flair
dADNI_s01536,t1w
dADNI_s01537,t1w
dADNI_s01538,t1w
dADNI_s01539,t1w
dADNI_s01540,t1w_flair_dti_bold
dADNI_s01541,t1w
dADNI_s01542,t1w
dADNI_s01543,t1w
dADNI_s01544,t1w
dADNI_s01545,t1w
dADNI_s01546,t1w
dADNI_s01547,t1w
dADNI_s01548,t1w_flair_dti_bold
dADNI_s01549,t1w_flair
dADNI_s01550,t1w_flair_dti_bold
dADNI_s01551,t1w_flair
dADNI_s01552,t1w_flair_dti_bold
dADNI_s01553,t1w_flair
dADNI_s01554,t1w_flair
dADNI_s01555,t1w_flair
dADNI_s01556,t1w_flair
dADNI_s01557,t1w_flair
dADNI_s01558,t1w_flair
dADNI_s01559,t1w_flair
dADNI_s01560,t1w_flair
dADNI_s01561,t1w_flair
dADNI_s01562,t1w_flair
dADNI_s01563,t1w_flair
dADNI_s01564,t1w_flair
dADNI_s01565,t1w_flair
dADNI_s01566,t1w_flair
dADNI_s01567,t1w_flair
dADNI_s01568,t1w_flair
dADNI_s01569,t1w_flair
dADNI_s01570,t1w_flair
dADNI_s01571,t1w_flair
dADNI_s01572,t1w_flair
dADNI_s01573,t1w_flair
dADNI_s01574,t1w_flair
dADNI_s01575,t1w_flair
dADNI_s01576,t1w_flair
dADNI_s01577,t1w
dADNI_s01578,t1w_flair_dti_bold
dADNI_s01579,t1w
dADNI_s01580,t1w_flair
dADNI_s01581,t1w
dADNI_s01582,t1w
dADNI_s01583,t1w
dADNI_s01584,t1w_flair
dADNI_s01585,t1w_flair_dti_bold
dADNI_s01586,t1w_flair
dADNI_s01587,t1w_flair_dti_bold
dADNI_s01588,t1w_flair_dti_bold
dADNI_s01589,t1w_flair
dADNI_s01590,t1w_flair_dti_bold
dADNI_s01591,t1w_flair_dti_bold
dADNI_s01592,t1w_flair
dADNI_s01593,t1w_flair
dADNI_s01594,t1w_flair
dADNI_s01595,t1w_flair_dti_bold
dADNI_s01596,t1w_flair_dti_bold
dADNI_s01597,t1w_flair_dti_bold
dADNI_s01598,t1w_flair_dti_bold
dADNI_s01599,t1w_flair_dti_bold
dADNI_s01600,t1w_flair_dti_bold
dADNI_s01601,t1w_flair_dti_bold
dADNI_s01602,t1w_flair_dti_bold
dADNI_s01603,t1w_flair_dti_bold
dADNI_s01604,t1w_flair_dti_bold
dADNI_s01605,t1w_flair_dti_bold
dADNI_s01606,t1w_flair_dti_bold
dADNI_s01607,t1w_flair_dti_bold
dADNI_s01608,t1w_flair_bold
dADNI_s01609,t1w_flair_dti_bold
dADNI_s01610,t1w_flair_dti_bold
dADNI_s01611,t1w_flair_dti_bold
dADNI_s01612,t1w_flair_dti_bold
dADNI_s01613,t1w_flair_dti_bold
dADNI_s01614,t1w_flair_dti_bold
dADNI_s01615,t1w_flair_dti_bold
dADNI_s01616,t1w_flair_dti_bold
dADNI_s01617,t1w_flair_dti_bold
dADNI_s01618,t1w_flair_dti_bold
dADNI_s01619,t1w_flair_dti_bold
dADNI_s01620,t1w_flair_dti_bold
dADNI_s01621,t1w_flair_dti_bold
dADNI_s01622,t1w_flair_dti_bold
dADNI_s01623,t1w_flair_dti_bold
dADNI_s01624,t1w_flair_dti_bold
dADNI_s01625,t1w_flair_dti_bold
dADNI_s01626,t1w_flair_dti_bold
dADNI_s01627,t1w_flair_dti_bold
dADNI_s01628,t1w_flair_dti_bold
dADNI_s01629,t1w_flair_dti_bold
dADNI_s01630,t1w_flair
dADNI_s01631,t1w_flair
dADNI_s01632,t1w_flair
dADNI_s01633,t1w_flair
dADNI_s01634,t1w_flair
dADNI_s01635,t1w_flair
dADNI_s01636,t1w_flair
dADNI_s01637,t1w_flair
dADNI_s01638,t1w_flair
dADNI_s01639,t1w_flair
dADNI_s01640,t1w_flair
dADNI_s01641,t1w_flair
dADNI_s01642,t1w_flair
dADNI_s01643,t1w_flair
dADNI_s01644,t1w_flair
dADNI_s01645,t1w_flair
dADNI_s01646,t1w_flair
dADNI_s01647,t1w_flair
dADNI_s01648,t1w_flair
dADNI_s01649,t1w_flair_dti_bold
dADNI_s01650,t1w_flair
dADNI_s01651,t1w_flair
dADNI_s01652,t1w_flair
dADNI_s01653,t1w_flair
dADNI_s01654,t1w_flair
dADNI_s01655,t1w_flair_dti_bold
dADNI_s01656,t1w_flair_dti_bold
dADNI_s01657,t1w_flair_dti_bold
dADNI_s01658,t1w_flair_dti_bold
dADNI_s01659,t1w_flair_dti_bold
dADNI_s01660,t1w_flair_dti_bold
dADNI_s01661,t1w_flair_dti_bold
dADNI_s01662,t1w_flair_dti_bold
dADNI_s01663,t1w_flair_dti_bold
dADNI_s01664,t1w_flair_dti_bold
dADNI_s01665,t1w_flair_dti_bold
dADNI_s01666,t1w_flair_dti_bold
dADNI_s01667,t1w_flair_dti_bold
dADNI_s01668,t1w_flair_dti_bold
dADNI_s01669,t1w_flair_dti_bold
dADNI_s01670,t1w_flair_dti_bold
dADNI_s01671,t1w_flair_dti_bold
dADNI_s01672,t1w_flair_dti_bold
dADNI_s01673,t1w_flair_dti_bold
dADNI_s01674,t1w_flair_dti_bold
dADNI_s01675,t1w_flair_dti_bold
dADNI_s01676,t1w_flair_dti_bold
dADNI_s01677,t1w_flair_dti_bold
dADNI_s01678,t1w_flair_dti_bold
dADNI_s01679,t1w_flair_dti_bold
dADNI_s01680,t1w_flair_dti_bold
dADNI_s01681,t1w_flair_dti_bold
dADNI_s01682,t1w_flair_dti_bold
dADNI_s01683,t1w_flair_dti_bold
dADNI_s01684,t1w_flair_dti_bold
dADNI_s01685,t1w_flair_dti_bold
dADNI_s01686,t1w_flair_dti_bold
dADNI_s01687,t1w_flair_dti_bold
dADNI_s01688,t1w_flair_dti_bold
dADNI_s01689,t1w_flair_dti_bold
dADNI_s01690,t1w_flair_dti_bold
dADNI_s01691,t1w_flair_dti_bold
dADNI_s01692,t1w_flair
dADNI_s01693,t1w_flair
dADNI_s01694,t1w_flair
dADNI_s01695,t1w_flair
dADNI_s01696,t1w_flair
dADNI_s01697,t1w_flair_dti_bold
dADNI_s01698,t1w_flair_dti_bold
